-100	-260	-425
20	-260	-365
20	-140	-365
-100	-140	-425
#

-100	-260	-425
20	-260	-485
20	-140	-485
-100	-140	-425
#

-100	-260	-425
-220	-260	-485
-220	-140	-485
-100	-140	-425
#

-100	-260	-425
-220	-260	-365
-220	-140	-365
-100	-140	-425
#

-100	-260	-425
20	-260	-365
20	-140	-365
-100	-140	-425
#

